	1	9.924021655141006
	2	5.079627170485556
	3	7.13781157753919
	4	9.852246724270906
	5	15.954557198844952
	6	14.198399262145417
	7	19.17887514250131
	8	10.10384062859455
	9	10.977275308174296
	10	8.775482510486862
	11	7.957299166567664
	12	19.297024559963692
	13	7.282678069681196
	14	57.45801322611553
	15	50.878078023748145
	16	9.395909985379
	17	8.011546348237301
	18	33.60789186805679
	19	15.232791619504026
	20	8.977257329583203
	21	4.028889492604939
	22	13.565559763895873
	23	30.251459876780665
	24	29.630568120361975
	25	11.338724363002797
	26	15.742970230318791
	27	26.603532292046687
	28	7.095649681746191
	29	9.615506507606783
	30	11.513510035774278
	31	6.543429465856829
	32	18.38748056981838
	33	10.115137806617971
	34	8.925183049923092
	35	6.249412252061494
	36	24.139971704167927
	37	10.956830035526682
	38	8.978693730351615
	39	7.156403413892863
	40	7.031380826596004
	41	8.48938170511057
	42	10.244161011245222
	43	10.08376270696116
	44	61.440112029602545
	45	11.24819454499788
	46	11.83119798835964
	47	16.981292969662753
	48	5.607962979112303
	49	11.6377362275545
	50	15.118458900243255
	51	6.322485189098824
	52	16.142683922082078
	53	17.599494073367804
	54	7.8918561195132995
	55	24.520615608779398
	56	13.279917813587629
	57	8.69399345828885
	58	33.2817220128431
	59	10.123000359851272
	60	10.58955225252255
	61	61.673705639776436
	62	8.173094482863089
	63	3.023707416912985
	64	19.46007794816513
	65	6.572624315943232
	66	6.96504052946362
	67	10.347538594405119
	68	39.74313416041732
	69	17.31173015346155
	70	17.550012098957616
	71	5.049397208911756
	72	29.743639074153695
	73	11.695298970826256
	74	9.602484504626688
	75	9.158906891574908
	76	16.479112942179995
	77	10.80446350234819
	78	6.889922702090644
	79	20.51739074378847
	80	35.36351284936227
	81	7.892014896509314
	82	16.381105349816963
	83	6.576655719154405
	84	44.142509994543076
	85	4.816002244576919
	86	19.63262617898705
	87	12.454779992309222
	88	10.138223727318714
	89	26.853854876827914
	90	9.863395995564044
	91	6.582966177195484
	92	7.687976467704958
	93	8.032107785606467
	94	24.54632722994265
	95	26.695600908655393
	96	11.534744867154192
	97	17.52996913314794
	98	18.846701025718758
	99	9.976291080863557
	100	11.956818615404254
	101	5.09621466922417
	102	5.999606720758504
	103	9.356080518680463
	104	10.216761152896275
	105	28.45493892185388
	106	11.695797463946134
	107	11.309569067925473
	108	27.238106141976576
	109	11.483235467487985
	110	14.4866661954342
	111	13.240222942578116
	112	9.931375224983027
	113	9.244656451358697
	114	6.5128721639242935
	115	10.81587064971253
	116	50.375099861630304
	117	14.22335662607467
	118	9.552309748708476
	119	5.192255266980404
	120	10.165298211114544
	121	17.31214458192874
	122	8.073122986509471
	123	6.793015352196583
	124	99.68826259359747
	125	16.179038484835473
	126	123.7827764516787
	127	15.287510605331976
	128	12.598572249799993
	129	35.53220679023838
	130	93.05202886083579
	131	24.21994926910132
	132	74.74836538238517
	133	93.96910976746304
	134	29.678141687053564
	135	13.943294376732098
	136	52.241651752938196
	137	16.87332768402107
	138	5.087454842027025
	139	19.727248718436336
	140	13.931153873411283
	141	46.01553992806012
	142	9.685764358185008
	143	10.53877962516063
	144	110.56352875446119
	145	18.027870280652152
	146	14.990819046295796
	147	5.564381215307852
	148	218.65275107116892
	149	80.96576846194893
	150	113.9644245051913
	151	9.666142829796417
	152	8.904282283400748
	153	80.73888552104387
	154	64.15885034524497
	155	94.8193900228141
	156	13.578787933637551
	157	21.780190890853103
	158	24.688385435843593
	159	140.0169098661185
	160	65.23608061645643
	161	7.459928898442683
	162	20.361637363835904
	163	22.63892909223042
	164	6.043533410643828
	165	141.02644357143282
	166	112.22789480010523
	167	94.96259748003905
	168	21.582795012728283
	169	180.74905782936875
	170	75.49978617488394
	171	10.770876828447792
	172	169.85920061635088
	173	31.229005667994052
	174	120.95233103644382
	175	148.8855628126776
	176	128.77643962909215
	177	80.0308742946286
	178	95.03278152174849
	179	10.862011626625382
	180	142.16150625084745
	181	73.53317305573061
	182	30.787546308603527
	183	19.804518830672333
	184	9.972845080209668
	185	20.912136149509443
	186	165.61613111765703
	187	52.408632027737
	188	11.024058528178294
	189	92.18781330699345
	190	80.09348124205326
	191	63.66263713458937
	192	88.2520967326358
	193	43.950807767325415
	194	101.20315117671034
	195	241.95436277740743
	196	169.5556288765425
	197	171.02139711997035
	198	62.329770416187294
	199	75.39367799428763
	200	82.76599813082923
	201	134.95267648764718
	202	102.56894158332925
	203	31.544357632163425
	204	9.657039577228705
	205	88.78009351118813
	206	136.43457364909247
	207	146.28407722417361
	208	96.28539560124331
	209	15.001362065180873
	210	138.97612793101115
	211	67.28887272644427
	212	7.102119625452529
	213	43.45387387926307
	214	104.03410982618053
	215	114.58970879577387
	216	181.36215870891075
	217	6.845805019845987
	218	218.44237594812478
	219	96.50327468465277
	220	113.4118568290964
	221	14.79967581770155
	222	207.23676311635236
	223	26.551611203608235
	224	127.86478704014654
	225	141.08214734240596
	226	46.694155950158816
	227	21.900015561150127
	228	10.511907873229635
	229	193.30147195935598
	230	134.6567822862441
	231	146.3456223712722
	232	10.017022979413253
	233	100.77913374526075
	234	181.89724605742677
	235	267.60969610221895
	236	97.52368093887202
	237	172.39708874183563
	238	71.45498682670679
	239	76.88284123394962
	240	170.83086371219366
	241	173.71344830748558
	242	8.742405660371517
	243	124.98828775219724
	244	67.93650550186698
	245	112.86368206565358
	246	125.32061497853003
	247	238.90999648858397
	248	16.59721199957573
	249	79.87317129160421
	250	230.95252265713492
	251	181.95136176994674
	252	75.1026774532917
	253	90.63456019643823
	254	73.57078120399854
	255	10.667382699403356
	256	107.99052571968501
	257	53.502852197613244
	258	166.83388521405467
	259	130.41704400206388
	260	100.96740048415799
	261	212.33873098962684
	262	201.87930741171851
	263	75.00999457692541
	264	160.6382526580455
	265	71.48736868174116
	266	155.60252570045486
	267	198.83218498081854
	268	79.71579104667083
	269	101.29525937615884
	270	87.83835077407943
	271	195.19030898173054
	272	103.06208801487251
	273	213.728293413549
	274	134.56679109307862
	275	150.97262756809744
	276	227.33022073780324
	277	63.37065783416833
	278	67.03257152546378
	279	119.71288063085356
	280	138.04698064029031
	281	198.49969806220136
	282	219.80470798717607
	283	204.38819392850942
	284	211.95112524171168
